order_id,order_item_id,product_id,seller_id,quantity,price_bdt,freight_value_bdt,shipping_limit_days
O001631,2,P0034,S0036,1,408.60,55.30,6
O001632,1,P0048,S0040,3,21865.20,55.42,2
O001632,2,P0051,S0007,2,12374.00,55.53,5
O001633,1,P0065,S0011,1,6707.90,55.65,1
O001634,1,P0082,S0022,2,8413.00,55.88,10
O001635,1,P0099,S0033,3,8351.10,56.11,9
O001636,1,P0016,S0004,1,7492.40,56.34,8
O001637,1,P0033,S0015,2,1743.60,56.57,7
O001638,1,P0050,S0026,3,17122.80,56.80,6
O001639,1,P0067,S0037,1,7884.60,57.03,5
O001640,1,P0084,S0008,2,4361.60,57.26,4
O001641,1,P0001,S0019,3,3771.90,57.49,3
O001642,1,P0018,S0030,1,6421.70,57.72,2
O001643,1,P0035,S0001,2,1855.00,57.95,1
O001643,2,P0038,S0008,1,4156.30,58.06,4
O001644,1,P0052,S0012,3,16832.40,58.18,10
O001644,2,P0055,S0019,2,3271.20,58.29,3
O001645,1,P0069,S0023,1,3199.70,58.41,9
O001645,2,P0072,S0030,3,15245.40,58.52,2
O001646,1,P0086,S0034,2,3869.20,58.64,8
O001646,2,P0089,S0001,1,7827.40,58.75,1
O001647,1,P0003,S0005,3,6395.70,58.87,7
O001647,2,P0006,S0012,2,5229.40,58.98,10
O001648,1,P0020,S0016,1,7368.00,59.10,6
O001649,1,P0037,S0027,2,3803.60,59.33,5
O001650,1,P0054,S0038,3,7534.20,59.56,4
O001651,1,P0071,S0009,1,4501.70,59.79,3
O001652,1,P0088,S0020,2,13807.00,60.02,2
O001653,1,P0005,S0031,3,20840.70,60.25,1
O001654,1,P0022,S0002,1,7365.40,60.48,10
O001655,1,P0039,S0013,2,6230.60,60.71,9
O001656,1,P0056,S0024,3,8369.70,60.94,8
O001657,1,P0073,S0035,1,3167.30,61.17,7
O001658,1,P0090,S0006,2,11581.60,61.40,6
O001658,2,P0093,S0013,1,2610.10,61.51,9
O001659,1,P0007,S0017,3,3414.60,61.63,5
O001659,2,P0010,S0024,2,11478.60,61.74,8
O001660,1,P0024,S0028,1,4047.80,61.86,4
O001660,2,P0027,S0035,3,8975.70,61.97,7
O001661,1,P0041,S0039,2,14954.20,62.09,3
O001661,2,P0044,S0006,1,367.60,62.20,6
O001662,1,P0058,S0010,3,18595.50,62.32,2
O001663,1,P0075,S0021,1,363.80,62.55,1
O001664,1,P0092,S0032,2,14742.40,62.78,10
O001665,1,P0009,S0003,3,16172.70,63.01,9
O001666,1,P0026,S0014,1,3397.40,63.24,8
O001667,1,P0043,S0025,2,8616.00,63.47,7
O001668,1,P0060,S0036,3,2127.90,63.70,6
O001669,1,P0077,S0007,1,2870.70,63.93,5
O001670,1,P0094,S0018,2,7870.00,64.16,4
O001671,1,P0011,S0029,3,10344.00,64.39,3
O001672,1,P0028,S0040,1,2301.50,64.62,2
O001672,2,P0031,S0007,3,17917.20,64.73,5
O001673,1,P0045,S0011,2,12054.40,64.85,1
O001673,2,P0048,S0018,1,7288.40,64.96,4
O001673,3,P0051,S0025,3,18561.00,65.07,7
O001674,1,P0062,S0022,3,23151.00,65.08,10
O001674,2,P0065,S0029,2,13415.80,65.19,3
O001675,1,P0079,S0033,1,6447.30,65.31,9
O001675,2,P0082,S0040,3,12619.50,65.42,2
O001675,3,P0085,S0007,2,16738.20,65.53,5
O001676,1,P0096,S0004,2,12011.40,65.54,8
O001677,1,P0013,S0015,3,14109.60,65.77,7
O001678,1,P0030,S0026,1,1695.80,66.00,6
O001679,1,P0047,S0037,2,8471.60,66.23,5
O001680,1,P0064,S0008,3,23028.60,66.46,4
O001681,1,P0081,S0019,1,2976.30,66.69,3
O001682,1,P0098,S0030,2,7048.40,66.92,2
O001682,2,P0001,S0037,1,1257.30,67.03,5
O001683,1,P0015,S0001,3,20733.30,67.15,1
O001684,1,P0032,S0012,1,3920.50,67.38,10
O001685,1,P0049,S0023,2,7281.60,67.61,9
O001686,1,P0066,S0034,3,24918.30,67.84,8
O001686,2,P0069,S0001,2,6399.40,67.95,1
O001687,1,P0083,S0005,1,5508.50,68.07,7
O001687,2,P0086,S0012,3,5803.80,68.18,10
O001688,1,P0100,S0016,2,9602.00,68.30,6
O001688,2,P0003,S0023,1,2131.90,68.41,9
O001689,1,P0017,S0027,3,22680.60,68.53,5
O001689,2,P0020,S0034,2,14736.00,68.64,8
O001690,1,P0034,S0038,1,408.60,68.76,4
O001691,1,P0051,S0009,2,12374.00,68.99,3
O001691,2,P0054,S0016,1,2511.40,69.10,6
O001692,1,P0068,S0020,3,3693.00,69.22,2
O001693,1,P0085,S0031,1,8369.10,69.45,1
O001694,1,P0002,S0002,2,2370.60,69.68,10
O001695,1,P0019,S0013,3,6412.50,69.91,9
O001696,1,P0036,S0024,1,4744.80,70.14,8
O001697,1,P0053,S0035,2,10824.80,70.37,7
O001698,1,P0070,S0006,3,10792.50,70.60,6
O001699,1,P0087,S0017,1,5696.90,70.83,5
O001700,1,P0004,S0028,2,11293.20,71.06,4
O001700,2,P0007,S0035,1,1138.20,71.17,7
O001700,3,P0010,S0002,3,17217.90,71.28,10
O001701,1,P0021,S0039,3,2603.40,71.29,3
O001701,2,P0024,S0006,2,8095.60,71.40,6
O001702,1,P0038,S0010,1,4156.30,71.52,2
O001702,2,P0041,S0017,3,22431.30,71.63,5
O001703,1,P0055,S0021,2,3271.20,71.75,1
O001703,2,P0058,S0028,1,6198.50,71.86,4
O001704,1,P0072,S0032,3,15245.40,71.98,10
O001704,2,P0075,S0039,2,727.60,72.09,3
O001705,1,P0089,S0003,1,7827.40,72.21,9
O001706,1,P0006,S0014,2,5229.40,72.44,8
O001707,1,P0023,S0025,3,19842.30,72.67,7
O001708,1,P0040,S0036,1,4006.20,72.90,6
O001709,1,P0057,S0007,2,12801.40,73.13,5
O001710,1,P0074,S0018,3,10467.90,73.36,4
O001711,1,P0091,S0029,1,7620.00,73.59,3
O001712,1,P0008,S0040,2,9440.60,73.82,2
O001713,1,P0025,S0011,3,22334.10,74.05,1
O001714,1,P0042,S0022,1,5665.00,74.28,10
O001715,1,P0059,S0033,2,15457.00,74.51,9
O001715,2,P0062,S0040,1,7717.00,74.62,2
O001716,1,P0076,S0004,3,23562.90,74.74,8
O001716,2,P0079,S0011,2,12894.60,74.85,1
O001717,1,P0093,S0015,1,2610.10,74.97,7
O001717,2,P0096,S0022,3,18017.10,75.08,10
O001718,1,P0010,S0026,2,11478.60,75.20,6
O001718,2,P0013,S0033,1,4703.20,75.31,9
O001719,1,P0027,S0037,3,8975.70,75.43,5
O001720,1,P0044,S0008,1,367.60,75.66,4
O001721,1,P0061,S0019,2,12782.00,75.89,3
O001722,1,P0078,S0030,3,14605.50,76.12,2
O001723,1,P0095,S0001,1,7628.20,76.35,1
O001724,1,P0012,S0012,2,4115.00,76.58,10
O001725,1,P0029,S0023,3,21001.80,76.81,9
O001726,1,P0046,S0034,1,8245.00,77.04,8
O001727,1,P0063,S0005,2,7705.60,77.27,7
O001728,1,P0080,S0016,3,8479.80,77.50,6
O001729,1,P0097,S0027,1,4772.30,77.73,5
O001729,2,P0100,S0034,3,14403.00,77.84,8
O001730,1,P0014,S0038,2,16829.20,77.96,4
O001730,2,P0017,S0005,1,7560.20,78.07,7
O001731,1,P0031,S0009,3,17917.20,78.19,3
O001731,2,P0034,S0016,2,817.20,78.30,6
O001732,1,P0048,S0020,1,7288.40,78.42,2
O001732,2,P0051,S0027,3,18561.00,78.53,5
O001733,1,P0065,S0031,2,13415.80,78.65,1
O001734,1,P0082,S0002,3,12619.50,78.88,10
O001735,1,P0099,S0013,1,2783.70,79.11,9
O001736,1,P0016,S0024,2,14984.80,79.34,8
O001737,1,P0033,S0035,3,2615.40,79.57,7
O001738,1,P0050,S0006,1,5707.60,79.80,6
O001739,1,P0067,S0017,2,15769.20,80.03,5
O001740,1,P0084,S0028,3,6542.40,80.26,4
O001741,1,P0001,S0039,1,1257.30,80.49,3
O001742,1,P0018,S0010,2,12843.40,80.72,2
O001742,2,P0021,S0017,1,867.80,80.83,5
O001743,1,P0035,S0021,3,2782.50,80.95,1
O001743,2,P0038,S0028,2,8312.60,81.06,4
O001744,1,P0052,S0032,1,5610.80,81.18,10
O001744,2,P0055,S0039,3,4906.80,81.29,3
O001745,1,P0069,S0003,2,6399.40,81.41,9
O001745,2,P0072,S0010,1,5081.80,81.52,2
O001746,1,P0086,S0014,3,5803.80,81.64,8
O001746,2,P0089,S0021,2,15654.80,81.75,1
O001747,1,P0003,S0025,1,2131.90,81.87,7
O001747,2,P0006,S0032,3,7844.10,81.98,10
O001748,1,P0020,S0036,2,14736.00,82.10,6
O001749,1,P0037,S0007,3,5705.40,82.33,5
O001750,1,P0054,S0018,1,2511.40,82.56,4
O001751,1,P0071,S0029,2,9003.40,82.79,3
O001752,1,P0088,S0040,3,20710.50,83.02,2
O001753,1,P0005,S0011,1,6946.90,83.25,1
O001754,1,P0022,S0022,2,14730.80,83.48,10
O001755,1,P0039,S0033,3,9345.90,83.71,9
O001756,1,P0056,S0004,1,2789.90,83.94,8
O001757,1,P0073,S0015,2,6334.60,84.17,7
O001758,1,P0090,S0026,3,17372.40,84.40,6
O001758,2,P0093,S0033,2,5220.20,84.51,9
O001759,1,P0007,S0037,1,1138.20,84.63,5
O001759,2,P0010,S0004,3,17217.90,84.74,8
O001760,1,P0024,S0008,2,8095.60,84.86,4
O001760,2,P0027,S0015,1,2991.90,84.97,7
O001761,1,P0041,S0019,3,22431.30,85.09,3
O001761,2,P0044,S0026,2,735.20,85.20,6
O001762,1,P0058,S0030,1,6198.50,85.32,2
O001763,1,P0075,S0001,2,727.60,85.55,1
O001764,1,P0092,S0012,3,22113.60,85.78,10
O001765,1,P0009,S0023,1,5390.90,86.01,9
O001766,1,P0026,S0034,2,6794.80,86.24,8
O001767,1,P0043,S0005,3,12924.00,86.47,7
O001768,1,P0060,S0016,1,709.30,86.70,6
O001769,1,P0077,S0027,2,5741.40,86.93,5
O001770,1,P0094,S0038,3,11805.00,87.16,4
O001771,1,P0011,S0009,1,3448.00,87.39,3
O001772,1,P0028,S0020,2,4603.00,87.62,2
O001772,2,P0031,S0027,1,5972.40,87.73,5
O001773,1,P0045,S0031,3,18081.60,87.85,1
O001773,2,P0048,S0038,2,14576.80,87.96,4
O001773,3,P0051,S0005,1,6187.00,88.07,7
O001774,1,P0062,S0002,1,7717.00,88.08,10
O001774,2,P0065,S0009,3,20123.70,88.19,3
O001775,1,P0079,S0013,2,12894.60,88.31,9
O001775,2,P0082,S0020,1,4206.50,88.42,2
O001776,1,P0096,S0024,3,18017.10,88.54,8
O001777,1,P0013,S0035,1,4703.20,88.77,7
O001778,1,P0030,S0006,2,3391.60,89.00,6
O001779,1,P0047,S0017,3,12707.40,89.23,5
O001780,1,P0064,S0028,1,7676.20,89.46,4
O001781,1,P0081,S0039,2,5952.60,89.69,3
O001782,1,P0098,S0010,3,10572.60,89.92,2
O001782,2,P0001,S0017,2,2514.60,90.03,5
O001783,1,P0015,S0021,1,6911.10,90.15,1
O001784,1,P0032,S0032,2,7841.00,90.38,10
O001785,1,P0049,S0003,3,10922.40,90.61,9
O001786,1,P0066,S0014,1,8306.10,90.84,8
O001786,2,P0069,S0021,3,9599.10,90.95,1
O001787,1,P0083,S0025,2,11017.00,91.07,7
O001787,2,P0086,S0032,1,1934.60,91.18,10
O001788,1,P0100,S0036,3,14403.00,91.30,6
O001788,2,P0003,S0003,2,4263.80,91.41,9
O001789,1,P0017,S0007,1,7560.20,91.53,5
O001789,2,P0020,S0014,3,22104.00,91.64,8
O001790,1,P0034,S0018,2,817.20,91.76,4
O001791,1,P0051,S0029,3,18561.00,91.99,3
O001791,2,P0054,S0036,2,5022.80,92.10,6
O001792,1,P0068,S0040,1,1231.00,92.22,2
O001793,1,P0085,S0011,2,16738.20,92.45,1
O001794,1,P0002,S0022,3,3555.90,92.68,10
O001795,1,P0019,S0033,1,2137.50,92.91,9
O001796,1,P0036,S0004,2,9489.60,93.14,8
O001797,1,P0053,S0015,3,16237.20,93.37,7
O001798,1,P0070,S0026,1,3597.50,93.60,6
O001799,1,P0087,S0037,2,11393.80,93.83,5
O001800,1,P0004,S0008,3,16939.80,94.06,4
O001800,2,P0007,S0015,2,2276.40,94.17,7
O001800,3,P0010,S0022,1,5739.30,94.28,10
O001801,1,P0021,S0019,1,867.80,94.29,3
O001801,2,P0024,S0026,3,12143.40,94.40,6
O001802,1,P0038,S0030,2,8312.60,94.52,2
O001802,2,P0041,S0037,1,7477.10,94.63,5
O001803,1,P0055,S0001,3,4906.80,94.75,1
O001803,2,P0058,S0008,2,12397.00,94.86,4
O001804,1,P0072,S0012,1,5081.80,94.98,10
O001804,2,P0075,S0019,3,1091.40,95.09,3
O001805,1,P0089,S0023,2,15654.80,95.21,9
O001806,1,P0006,S0034,3,7844.10,95.44,8
O001807,1,P0023,S0005,1,6614.10,95.67,7
O001808,1,P0040,S0016,2,8012.40,95.90,6
O001809,1,P0057,S0027,3,19202.10,96.13,5
O001809,2,P0060,S0034,2,1418.60,96.24,8
O001810,1,P0074,S0038,1,3489.30,96.36,4
O001811,1,P0091,S0009,2,15240.00,96.59,3
O001812,1,P0008,S0020,3,14160.90,96.82,2
O001813,1,P0025,S0031,1,7444.70,97.05,1
O001814,1,P0042,S0002,2,11330.00,97.28,10
O001815,1,P0059,S0013,3,23185.50,97.51,9
O001815,2,P0062,S0020,2,15434.00,97.62,2
O001816,1,P0076,S0024,1,7854.30,97.74,8
O001816,2,P0079,S0031,3,19341.90,97.85,1
O001817,1,P0093,S0035,2,5220.20,97.97,7
O001817,2,P0096,S0002,1,6005.70,98.08,10
O001818,1,P0010,S0006,3,17217.90,98.20,6
O001818,2,P0013,S0013,2,9406.40,98.31,9
O001819,1,P0027,S0017,1,2991.90,98.43,5
O001820,1,P0044,S0028,2,735.20,98.66,4
O001821,1,P0061,S0039,3,19173.00,98.89,3
O001822,1,P0078,S0010,1,4868.50,99.12,2
O001823,1,P0095,S0021,2,15256.40,99.35,1
O001824,1,P0012,S0032,3,6172.50,99.58,10
O001825,1,P0029,S0003,1,7000.60,99.81,9
O001826,1,P0046,S0014,2,16490.00,30.03,8
O001827,1,P0063,S0025,3,11558.40,30.26,7
O001828,1,P0080,S0036,1,2826.60,30.49,6
O001829,1,P0097,S0007,2,9544.60,30.72,5
O001829,2,P0100,S0014,1,4801.00,30.83,8
O001830,1,P0014,S0018,3,25243.80,30.95,4
O001830,2,P0017,S0025,2,15120.40,31.06,7
O001831,1,P0031,S0029,1,5972.40,31.18,3
O001831,2,P0034,S0036,3,1225.80,31.29,6
O001832,1,P0048,S0040,2,14576.80,31.41,2
O001832,2,P0051,S0007,1,6187.00,31.52,5
O001833,1,P0065,S0011,3,20123.70,31.64,1
O001834,1,P0082,S0022,1,4206.50,31.87,10
O001835,1,P0099,S0033,2,5567.40,32.10,9
O001836,1,P0016,S0004,3,22477.20,32.33,8
O001837,1,P0033,S0015,1,871.80,32.56,7
O001838,1,P0050,S0026,2,11415.20,32.79,6
O001839,1,P0067,S0037,3,23653.80,33.02,5
O001840,1,P0084,S0008,1,2180.80,33.25,4
O001841,1,P0001,S0019,2,2514.60,33.48,3
O001842,1,P0018,S0030,3,19265.10,33.71,2
O001843,1,P0035,S0001,1,927.50,33.94,1
O001843,2,P0038,S0008,3,12468.90,34.05,4
O001844,1,P0052,S0012,2,11221.60,34.17,10
O001844,2,P0055,S0019,1,1635.60,34.28,3
O001845,1,P0069,S0023,3,9599.10,34.40,9
O001845,2,P0072,S0030,2,10163.60,34.51,2
O001846,1,P0086,S0034,1,1934.60,34.63,8
O001846,2,P0089,S0001,3,23482.20,34.74,1
O001847,1,P0003,S0005,2,4263.80,34.86,7
O001847,2,P0006,S0012,1,2614.70,34.97,10
O001848,1,P0020,S0016,3,22104.00,35.09,6
O001849,1,P0037,S0027,1,1901.80,35.32,5
O001850,1,P0054,S0038,2,5022.80,35.55,4
O001851,1,P0071,S0009,3,13505.10,35.78,3
O001852,1,P0088,S0020,1,6903.50,36.01,2
O001853,1,P0005,S0031,2,13893.80,36.24,1
O001854,1,P0022,S0002,3,22096.20,36.47,10
O001855,1,P0039,S0013,1,3115.30,36.70,9
O001856,1,P0056,S0024,2,5579.80,36.93,8
O001857,1,P0073,S0035,3,9501.90,37.16,7
O001858,1,P0090,S0006,1,5790.80,37.39,6
O001858,2,P0093,S0013,3,7830.30,37.50,9
O001859,1,P0007,S0017,2,2276.40,37.62,5
O001859,2,P0010,S0024,1,5739.30,37.73,8
O001860,1,P0024,S0028,3,12143.40,37.85,4
O001860,2,P0027,S0035,2,5983.80,37.96,7
O001861,1,P0041,S0039,1,7477.10,38.08,3
O001861,2,P0044,S0006,3,1102.80,38.19,6
O001862,1,P0058,S0010,2,12397.00,38.31,2
O001863,1,P0075,S0021,3,1091.40,38.54,1
O001864,1,P0092,S0032,1,7371.20,38.77,10
O001865,1,P0009,S0003,2,10781.80,39.00,9
O001866,1,P0026,S0014,3,10192.20,39.23,8
O001867,1,P0043,S0025,1,4308.00,39.46,7
O001868,1,P0060,S0036,2,1418.60,39.69,6
O001869,1,P0077,S0007,3,8612.10,39.92,5
O001870,1,P0094,S0018,1,3935.00,40.15,4
O001871,1,P0011,S0029,2,6896.00,40.38,3
O001872,1,P0028,S0040,3,6904.50,40.61,2
O001872,2,P0031,S0007,2,11944.80,40.72,5
O001873,1,P0045,S0011,1,6027.20,40.84,1
O001873,2,P0048,S0018,3,21865.20,40.95,4
O001873,3,P0051,S0025,2,12374.00,41.06,7
O001874,1,P0062,S0022,2,15434.00,41.07,10
O001874,2,P0065,S0029,1,6707.90,41.18,3
O001875,1,P0079,S0033,3,19341.90,41.30,9
O001875,2,P0082,S0040,2,8413.00,41.41,2
O001876,1,P0096,S0004,1,6005.70,41.53,8
O001876,2,P0099,S0011,3,8351.10,41.64,1
O001877,1,P0013,S0015,2,9406.40,41.76,7
O001878,1,P0030,S0026,3,5087.40,41.99,6
O001879,1,P0047,S0037,1,4235.80,42.22,5
O001880,1,P0064,S0008,2,15352.40,42.45,4
O001881,1,P0081,S0019,3,8928.90,42.68,3
O001882,1,P0098,S0030,1,3524.20,42.91,2
O001882,2,P0001,S0037,3,3771.90,43.02,5
O001883,1,P0015,S0001,2,13822.20,43.14,1
O001884,1,P0032,S0012,3,11761.50,43.37,10
O001885,1,P0049,S0023,1,3640.80,43.60,9
O001886,1,P0066,S0034,2,16612.20,43.83,8
O001886,2,P0069,S0001,1,3199.70,43.94,1
O001887,1,P0083,S0005,3,16525.50,44.06,7
O001887,2,P0086,S0012,2,3869.20,44.17,10
O001888,1,P0100,S0016,1,4801.00,44.29,6
O001888,2,P0003,S0023,3,6395.70,44.40,9
O001889,1,P0017,S0027,2,15120.40,44.52,5
O001889,2,P0020,S0034,1,7368.00,44.63,8
O001890,1,P0034,S0038,3,1225.80,44.75,4
O001891,1,P0051,S0009,1,6187.00,44.98,3
O001891,2,P0054,S0016,3,7534.20,45.09,6
O001892,1,P0068,S0020,2,2462.00,45.21,2
O001893,1,P0085,S0031,3,25107.30,45.44,1
O001894,1,P0002,S0002,1,1185.30,45.67,10
O001895,1,P0019,S0013,2,4275.00,45.90,9
O001896,1,P0036,S0024,3,14234.40,46.13,8
O001897,1,P0053,S0035,1,5412.40,46.36,7
O001898,1,P0070,S0006,2,7195.00,46.59,6
O001899,1,P0087,S0017,3,17090.70,46.82,5
O001900,1,P0004,S0028,1,5646.60,47.05,4
O001900,2,P0007,S0035,3,3414.60,47.16,7
O001900,3,P0010,S0002,2,11478.60,47.27,10
O001901,1,P0021,S0039,2,1735.60,47.28,3
O001901,2,P0024,S0006,1,4047.80,47.39,6
O001902,1,P0038,S0010,3,12468.90,47.51,2
O001902,2,P0041,S0017,2,14954.20,47.62,5
O001903,1,P0055,S0021,1,1635.60,47.74,1
O001903,2,P0058,S0028,3,18595.50,47.85,4
O001904,1,P0072,S0032,2,10163.60,47.97,10
O001904,2,P0075,S0039,1,363.80,48.08,3
O001905,1,P0089,S0003,3,23482.20,48.20,9
O001906,1,P0006,S0014,1,2614.70,48.43,8
O001907,1,P0023,S0025,2,13228.20,48.66,7
O001908,1,P0040,S0036,3,12018.60,48.89,6
O001909,1,P0057,S0007,1,6400.70,49.12,5
O001910,1,P0074,S0018,2,6978.60,49.35,4
O001911,1,P0091,S0029,3,22860.00,49.58,3
O001912,1,P0008,S0040,1,4720.30,49.81,2
O001913,1,P0025,S0011,2,14889.40,50.04,1
O001914,1,P0042,S0022,3,16995.00,50.27,10
O001915,1,P0059,S0033,1,7728.50,50.50,9
O001915,2,P0062,S0040,3,23151.00,50.61,2
O001916,1,P0076,S0004,2,15708.60,50.73,8
O001916,2,P0079,S0011,1,6447.30,50.84,1
O001917,1,P0093,S0015,3,7830.30,50.96,7
O001917,2,P0096,S0022,2,12011.40,51.07,10
O001918,1,P0010,S0026,1,5739.30,51.19,6
O001918,2,P0013,S0033,3,14109.60,51.30,9
O001919,1,P0027,S0037,2,5983.80,51.42,5
O001920,1,P0044,S0008,3,1102.80,51.65,4
O001921,1,P0061,S0019,1,6391.00,51.88,3
O001922,1,P0078,S0030,2,9737.00,52.11,2
O001923,1,P0095,S0001,3,22884.60,52.34,1
O001924,1,P0012,S0012,1,2057.50,52.57,10
O001925,1,P0029,S0023,2,14001.20,52.80,9
O001926,1,P0046,S0034,3,24735.00,53.03,8
O001927,1,P0063,S0005,1,3852.80,53.26,7
O001928,1,P0080,S0016,2,5653.20,53.49,6
O001929,1,P0097,S0027,3,14316.90,53.72,5
O001929,2,P0100,S0034,2,9602.00,53.83,8
O001930,1,P0014,S0038,1,8414.60,53.95,4
O001930,2,P0017,S0005,3,22680.60,54.06,7
O001931,1,P0031,S0009,2,11944.80,54.18,3
O001931,2,P0034,S0016,1,408.60,54.29,6
O001932,1,P0048,S0020,3,21865.20,54.41,2
O001932,2,P0051,S0027,2,12374.00,54.52,5
O001933,1,P0065,S0031,1,6707.90,54.64,1
O001934,1,P0082,S0002,2,8413.00,54.87,10
O001935,1,P0099,S0013,3,8351.10,55.10,9
O001936,1,P0016,S0024,1,7492.40,55.33,8
O001937,1,P0033,S0035,2,1743.60,55.56,7
O001938,1,P0050,S0006,3,17122.80,55.79,6
O001939,1,P0067,S0017,1,7884.60,56.02,5
O001940,1,P0084,S0028,2,4361.60,56.25,4
O001941,1,P0001,S0039,3,3771.90,56.48,3
O001942,1,P0018,S0010,1,6421.70,56.71,2
O001943,1,P0035,S0021,2,1855.00,56.94,1
O001943,2,P0038,S0028,1,4156.30,57.05,4
O001943,3,P0041,S0035,3,22431.30,57.16,7
O001944,1,P0052,S0032,3,16832.40,57.17,10
O001944,2,P0055,S0039,2,3271.20,57.28,3
O001945,1,P0069,S0003,1,3199.70,57.40,9
O001945,2,P0072,S0010,3,15245.40,57.51,2
O001946,1,P0086,S0014,2,3869.20,57.63,8
O001946,2,P0089,S0021,1,7827.40,57.74,1
O001947,1,P0003,S0025,3,6395.70,57.86,7
O001947,2,P0006,S0032,2,5229.40,57.97,10
O001948,1,P0020,S0036,1,7368.00,58.09,6
O001949,1,P0037,S0007,2,3803.60,58.32,5
O001950,1,P0054,S0018,3,7534.20,58.55,4
O001951,1,P0071,S0029,1,4501.70,58.78,3
O001952,1,P0088,S0040,2,13807.00,59.01,2
O001953,1,P0005,S0011,3,20840.70,59.24,1
O001954,1,P0022,S0022,1,7365.40,59.47,10
O001955,1,P0039,S0033,2,6230.60,59.70,9
O001956,1,P0056,S0004,3,8369.70,59.93,8
O001957,1,P0073,S0015,1,3167.30,60.16,7
O001958,1,P0090,S0026,2,11581.60,60.39,6
O001958,2,P0093,S0033,1,2610.10,60.50,9
O001959,1,P0007,S0037,3,3414.60,60.62,5
O001959,2,P0010,S0004,2,11478.60,60.73,8
O001960,1,P0024,S0008,1,4047.80,60.85,4
O001960,2,P0027,S0015,3,8975.70,60.96,7
O001961,1,P0041,S0019,2,14954.20,61.08,3
O001961,2,P0044,S0026,1,367.60,61.19,6
O001962,1,P0058,S0030,3,18595.50,61.31,2
O001963,1,P0075,S0001,1,363.80,61.54,1
O001964,1,P0092,S0012,2,14742.40,61.77,10
O001965,1,P0009,S0023,3,16172.70,62.00,9
O001966,1,P0026,S0034,1,3397.40,62.23,8
O001967,1,P0043,S0005,2,8616.00,62.46,7
O001968,1,P0060,S0016,3,2127.90,62.69,6
O001969,1,P0077,S0027,1,2870.70,62.92,5
O001970,1,P0094,S0038,2,7870.00,63.15,4
O001971,1,P0011,S0009,3,10344.00,63.38,3
O001972,1,P0028,S0020,1,2301.50,63.61,2
O001972,2,P0031,S0027,3,17917.20,63.72,5
O001973,1,P0045,S0031,2,12054.40,63.84,1
O001973,2,P0048,S0038,1,7288.40,63.95,4
O001973,3,P0051,S0005,3,18561.00,64.06,7
O001974,1,P0062,S0002,3,23151.00,64.07,10
O001974,2,P0065,S0009,2,13415.80,64.18,3
O001975,1,P0079,S0013,1,6447.30,64.30,9
O001975,2,P0082,S0020,3,12619.50,64.41,2
O001976,1,P0096,S0024,2,12011.40,64.53,8
O001977,1,P0013,S0035,3,14109.60,64.76,7
O001978,1,P0030,S0006,1,1695.80,64.99,6
O001979,1,P0047,S0017,2,8471.60,65.22,5
O001980,1,P0064,S0028,3,23028.60,65.45,4
O001981,1,P0081,S0039,1,2976.30,65.68,3
O001982,1,P0098,S0010,2,7048.40,65.91,2
O001982,2,P0001,S0017,1,1257.30,66.02,5
O001983,1,P0015,S0021,3,20733.30,66.14,1
O001984,1,P0032,S0032,1,3920.50,66.37,10
O001985,1,P0049,S0003,2,7281.60,66.60,9
O001986,1,P0066,S0014,3,24918.30,66.83,8
O001986,2,P0069,S0021,2,6399.40,66.94,1
O001987,1,P0083,S0025,1,5508.50,67.06,7
O001987,2,P0086,S0032,3,5803.80,67.17,10
O001988,1,P0100,S0036,2,9602.00,67.29,6
O001988,2,P0003,S0003,1,2131.90,67.40,9
O001989,1,P0017,S0007,3,22680.60,67.52,5
O001989,2,P0020,S0014,2,14736.00,67.63,8
O001990,1,P0034,S0018,1,408.60,67.75,4
O001991,1,P0051,S0029,2,12374.00,67.98,3
O001991,2,P0054,S0036,1,2511.40,68.09,6
O001992,1,P0068,S0040,3,3693.00,68.21,2
O001993,1,P0085,S0011,1,8369.10,68.44,1
O001994,1,P0002,S0022,2,2370.60,68.67,10
O001995,1,P0019,S0033,3,6412.50,68.90,9
O001996,1,P0036,S0004,1,4744.80,69.13,8
O001997,1,P0053,S0015,2,10824.80,69.36,7
O001998,1,P0070,S0026,3,10792.50,69.59,6
O001999,1,P0087,S0037,1,5696.90,69.82,5
O002000,1,P0004,S0008,2,11293.20,70.05,4
O002000,2,P0007,S0015,1,1138.20,70.16,7
O002000,3,P0010,S0022,3,17217.90,70.27,10
O002001,1,P0021,S0019,3,2603.40,70.28,3
O002001,2,P0024,S0026,2,8095.60,70.39,6
O002002,1,P0038,S0030,1,4156.30,70.51,2
O002002,2,P0041,S0037,3,22431.30,70.62,5
O002003,1,P0055,S0001,2,3271.20,70.74,1
O002003,2,P0058,S0008,1,6198.50,70.85,4
O002004,1,P0072,S0012,3,15245.40,70.97,10
O002004,2,P0075,S0019,2,727.60,71.08,3
O002005,1,P0089,S0023,1,7827.40,71.20,9
O002006,1,P0006,S0034,2,5229.40,71.43,8
O002007,1,P0023,S0005,3,19842.30,71.66,7
O002008,1,P0040,S0016,1,4006.20,71.89,6
O002009,1,P0057,S0027,2,12801.40,72.12,5
O002010,1,P0074,S0038,3,10467.90,72.35,4
O002010,2,P0077,S0005,2,5741.40,72.46,7
O002011,1,P0091,S0009,1,7620.00,72.58,3
O002012,1,P0008,S0020,2,9440.60,72.81,2
