order_id,payment_sequential,payment_type,payment_installments,payment_value_bdt
O003823,1,bank_transfer,6,5251.13
O003824,1,bkash,5,5388.44
O003825,1,bkash,4,5525.75
O003826,1,bkash,3,5662.06
O003827,1,nagad,2,5799.37
O003828,1,nagad,1,5936.68
O003829,1,cash_on_delivery,1,6073.99
O003830,1,credit_card,5,6210.30
O003831,1,bkash,4,6347.61
O003832,1,bkash,3,6484.92
O003833,1,bkash,2,6621.23
O003834,1,nagad,1,6758.54
O003835,1,nagad,6,6895.85
O003836,1,cash_on_delivery,1,7032.16
O003837,1,cash_on_delivery,1,7169.47
O003838,1,credit_card,3,7306.78
O003839,1,bkash,2,7443.09
O003840,1,bkash,1,7580.40
O003841,1,bkash,6,7717.71
O003842,1,nagad,5,7854.02
O003843,1,nagad,4,7991.33
O003844,1,cash_on_delivery,1,8128.64
O003845,1,credit_card,2,8265.95
O003846,1,bank_transfer,1,8402.26
O003847,1,bkash,6,8539.57
O003848,1,bkash,5,8676.88
O003849,1,bkash,4,8813.19
O003850,1,nagad,3,8950.50
O003851,1,nagad,2,9087.81
O003852,1,cash_on_delivery,1,9224.12
O003853,1,credit_card,6,9361.43
O003854,1,bkash,5,9498.74
O003855,1,bkash,4,1635.05
O003856,1,bkash,3,1772.36
O003857,1,nagad,2,1909.67
O003858,1,nagad,1,2046.98
O003859,1,cash_on_delivery,1,2183.29
O003860,1,cash_on_delivery,1,2320.60
O003861,1,credit_card,4,2457.91
O003862,1,bkash,3,2594.22
O003863,1,bkash,2,2731.53
O003864,1,bkash,1,2868.84
O003865,1,nagad,6,3005.15
O003866,1,nagad,5,3142.46
O003867,1,cash_on_delivery,1,3279.77
O003868,1,cash_on_delivery,1,3416.08
O003869,1,bank_transfer,2,3553.39
O003870,1,bkash,1,3690.70
O003871,1,bkash,6,3827.01
O003872,1,bkash,5,3964.32
O003873,1,nagad,4,4101.63
O003874,1,nagad,3,4238.94
O003875,1,cash_on_delivery,1,4375.25
O003876,1,credit_card,1,4512.56
O003877,1,bkash,6,4649.87
O003878,1,bkash,5,4786.18
O003879,1,bkash,4,4923.49
O003880,1,nagad,3,5060.80
O003881,1,nagad,2,5197.11
O003882,1,cash_on_delivery,1,5334.42
O003883,1,cash_on_delivery,1,5471.73
O003884,1,credit_card,5,5608.04
O003885,1,bkash,4,5745.35
O003886,1,bkash,3,5882.66
O003887,1,bkash,2,6019.97
O003888,1,nagad,1,6156.28
O003889,1,nagad,6,6293.59
O003890,1,cash_on_delivery,1,6430.90
O003891,1,cash_on_delivery,1,6567.21
O003892,1,bank_transfer,3,6704.52
O003893,1,bkash,2,6841.83
O003894,1,bkash,1,6978.14
O003895,1,bkash,6,7115.45
O003896,1,nagad,5,7252.76
O003897,1,nagad,4,7389.07
O003898,1,cash_on_delivery,1,7526.38
O003899,1,credit_card,2,7663.69
O003900,1,bkash,1,7800.00
O003901,1,bkash,6,7937.31
O003902,1,bkash,5,8074.62
O003903,1,bkash,4,8211.93
O003904,1,nagad,3,8348.24
O003905,1,cash_on_delivery,1,8485.55
O003906,1,cash_on_delivery,1,8622.86
O003907,1,credit_card,6,8759.17
O003908,1,bkash,5,8896.48
O003909,1,bkash,4,9033.79
O003910,1,bkash,3,9170.10
O003911,1,nagad,2,9307.41
O003912,1,nagad,1,9444.72
O003913,1,cash_on_delivery,1,1581.03
O003914,1,cash_on_delivery,1,1718.34
O003915,1,bank_transfer,4,1855.65
O003916,1,bkash,3,1992.96
O003917,1,bkash,2,2129.27
O003918,1,bkash,1,2266.58
O003919,1,nagad,6,2403.89
O003920,1,nagad,5,2540.20
O003921,1,cash_on_delivery,1,2677.51
O003922,1,credit_card,3,2814.82
O003923,1,bank_transfer,2,2951.13
O003924,1,bkash,1,3088.44
O003925,1,bkash,6,3225.75
O003926,1,bkash,5,3362.06
O003927,1,nagad,4,3499.37
O003928,1,nagad,3,3636.68
O003929,1,cash_on_delivery,1,3773.99
O003930,1,credit_card,1,3910.30
O003931,1,bkash,6,4047.61
O003932,1,bkash,5,4184.92
O003933,1,bkash,4,4321.23
O003934,1,nagad,3,4458.54
O003935,1,nagad,2,4595.85
O003936,1,cash_on_delivery,1,4732.16
O003937,1,cash_on_delivery,1,4869.47
O003938,1,credit_card,5,5006.78
O003939,1,bkash,4,5143.09
O003940,1,bkash,3,5280.40
O003941,1,bkash,2,5417.71
O003942,1,nagad,1,5554.02
O003943,1,nagad,6,5691.33
O003944,1,cash_on_delivery,1,5828.64
O003945,1,credit_card,4,5965.95
O003946,1,bank_transfer,3,6102.26
O003947,1,bkash,2,6239.57
O003948,1,bkash,1,6376.88
O003949,1,bkash,6,6513.19
O003950,1,nagad,5,6650.50
O003951,1,nagad,4,6787.81
O003952,1,cash_on_delivery,1,6924.12
O003953,1,credit_card,2,7061.43
O003954,1,bkash,1,7198.74
O003955,1,bkash,6,7335.05
O003956,1,bkash,5,7472.36
O003957,1,nagad,4,7609.67
O003958,1,nagad,3,7746.98
O003959,1,cash_on_delivery,1,7883.29
O003960,1,cash_on_delivery,1,8020.60
O003961,1,credit_card,6,8157.91
O003962,1,bkash,5,8294.22
O003963,1,bkash,4,8431.53
O003964,1,bkash,3,8568.84
O003965,1,nagad,2,8705.15
O003966,1,nagad,1,8842.46
O003967,1,cash_on_delivery,1,8979.77
O003968,1,cash_on_delivery,1,9116.08
O003969,1,bank_transfer,4,9253.39
O003970,1,bkash,3,9390.70
O003971,1,bkash,2,1527.01
O003972,1,bkash,1,1664.32
O003973,1,nagad,6,1801.63
O003974,1,nagad,5,1938.94
O003975,1,cash_on_delivery,1,2075.25
O003976,1,credit_card,3,2212.56
O003977,1,bkash,2,2349.87
O003978,1,bkash,1,2486.18
O003979,1,bkash,6,2623.49
O003980,1,nagad,5,2760.80
O003981,1,nagad,4,2897.11
O003982,1,cash_on_delivery,1,3034.42
O003983,1,cash_on_delivery,1,3171.73
O003984,1,credit_card,1,3308.04
O003985,1,bkash,6,3445.35
O003986,1,bkash,5,3582.66
O003987,1,bkash,4,3719.97
O003988,1,nagad,3,3856.28
O003989,1,nagad,2,3993.59
O003990,1,cash_on_delivery,1,4130.90
O003991,1,cash_on_delivery,1,4267.21
O003992,1,bank_transfer,5,4404.52
O003993,1,bkash,4,4541.83
O003994,1,bkash,3,4678.14
O003995,1,bkash,2,4815.45
O003996,1,nagad,1,4952.76
O003997,1,nagad,6,5089.07
O003998,1,cash_on_delivery,1,5226.38
O003999,1,credit_card,4,5363.69
O004000,1,bkash,3,5500.00
O004001,1,bkash,2,5637.31
O004002,1,bkash,1,5774.62
O004003,1,bkash,6,5911.93
O004004,1,nagad,5,6048.24
O004005,1,cash_on_delivery,1,6185.55
O004006,1,cash_on_delivery,1,6322.86
O004007,1,credit_card,2,6459.17
O004008,1,bkash,1,6596.48
O004009,1,bkash,6,6733.79
O004010,1,bkash,5,6870.10
O004011,1,nagad,4,7007.41
O004012,1,nagad,3,7144.72
O004013,1,cash_on_delivery,1,7281.03
O004014,1,cash_on_delivery,1,7418.34
O004015,1,bank_transfer,6,7555.65
O004016,1,bkash,5,7692.96
O004017,1,bkash,4,7829.27
O004018,1,bkash,3,7966.58
O004019,1,nagad,2,8103.89
O004020,1,nagad,1,8240.20
O004021,1,cash_on_delivery,1,8377.51
O004022,1,credit_card,5,8514.82
O004023,1,bank_transfer,4,8651.13
O004024,1,bkash,3,8788.44
O004025,1,bkash,2,8925.75
O004026,1,bkash,1,9062.06
O004027,1,nagad,6,9199.37
O004028,1,nagad,5,9336.68
O004029,1,cash_on_delivery,1,9473.99
O004030,1,credit_card,3,1610.30
O004031,1,bkash,2,1747.61
O004032,1,bkash,1,1884.92
O004033,1,bkash,6,2021.23
O004034,1,nagad,5,2158.54
O004035,1,nagad,4,2295.85
O004036,1,cash_on_delivery,1,2432.16
O004037,1,cash_on_delivery,1,2569.47
O004038,1,credit_card,1,2706.78
O004039,1,bkash,6,2843.09
O004040,1,bkash,5,2980.40
O004041,1,bkash,4,3117.71
O004042,1,nagad,3,3254.02
O004043,1,nagad,2,3391.33
O004044,1,cash_on_delivery,1,3528.64
O004045,1,credit_card,6,3665.95
O004046,1,bank_transfer,5,3802.26
O004047,1,bkash,4,3939.57
O004048,1,bkash,3,4076.88
O004049,1,bkash,2,4213.19
O004050,1,nagad,1,4350.50
O004051,1,nagad,6,4487.81
O004052,1,cash_on_delivery,1,4624.12
O004053,1,credit_card,4,4761.43
O004054,1,bkash,3,4898.74
O004055,1,bkash,2,5035.05
O004056,1,bkash,1,5172.36
O004057,1,nagad,6,5309.67
O004058,1,nagad,5,5446.98
O004059,1,cash_on_delivery,1,5583.29
O004060,1,cash_on_delivery,1,5720.60
O004061,1,credit_card,2,5857.91
O004062,1,bkash,1,5994.22
O004063,1,bkash,6,6131.53
O004064,1,bkash,5,6268.84
O004065,1,nagad,4,6405.15
O004066,1,nagad,3,6542.46
O004067,1,cash_on_delivery,1,6679.77
O004068,1,cash_on_delivery,1,6816.08
O004069,1,bank_transfer,6,6953.39
O004070,1,bkash,5,7090.70
O004071,1,bkash,4,7227.01
O004072,1,bkash,3,7364.32
O004073,1,nagad,2,7501.63
O004074,1,nagad,1,7638.94
O004075,1,cash_on_delivery,1,7775.25
O004076,1,credit_card,5,7912.56
O004077,1,bkash,4,8049.87
O004078,1,bkash,3,8186.18
O004079,1,bkash,2,8323.49
O004080,1,nagad,1,8460.80
O004081,1,nagad,6,8597.11
O004082,1,cash_on_delivery,1,8734.42
O004083,1,cash_on_delivery,1,8871.73
O004084,1,credit_card,3,9008.04
O004085,1,bkash,2,9145.35
O004086,1,bkash,1,9282.66
O004087,1,bkash,6,9419.97
O004088,1,nagad,5,1556.28
O004089,1,nagad,4,1693.59
O004090,1,cash_on_delivery,1,1830.90
O004091,1,cash_on_delivery,1,1967.21
O004092,1,bank_transfer,1,2104.52
O004093,1,bkash,6,2241.83
O004094,1,bkash,5,2378.14
O004095,1,bkash,4,2515.45
O004096,1,nagad,3,2652.76
O004097,1,nagad,2,2789.07
O004098,1,cash_on_delivery,1,2926.38
O004099,1,credit_card,6,3063.69
O004100,1,bkash,5,3200.00
O004101,1,bkash,4,3337.31
O004102,1,bkash,3,3474.62
O004103,1,bkash,2,3611.93
O004104,1,nagad,1,3748.24
O004105,1,cash_on_delivery,1,3885.55
O004106,1,cash_on_delivery,1,4022.86
O004107,1,credit_card,4,4159.17
O004108,1,bkash,3,4296.48
O004109,1,bkash,2,4433.79
O004110,1,bkash,1,4570.10
O004111,1,nagad,6,4707.41
O004112,1,nagad,5,4844.72
O004113,1,cash_on_delivery,1,4981.03
O004114,1,cash_on_delivery,1,5118.34
O004115,1,bank_transfer,2,5255.65
O004116,1,bkash,1,5392.96
O004117,1,bkash,6,5529.27
O004118,1,bkash,5,5666.58
O004119,1,nagad,4,5803.89
O004120,1,nagad,3,5940.20
O004121,1,cash_on_delivery,1,6077.51
O004122,1,credit_card,1,6214.82
O004123,1,bank_transfer,6,6351.13
O004124,1,bkash,5,6488.44
O004125,1,bkash,4,6625.75
O004126,1,bkash,3,6762.06
O004127,1,nagad,2,6899.37
O004128,1,nagad,1,7036.68
O004129,1,cash_on_delivery,1,7173.99
O004130,1,credit_card,5,7310.30
O004131,1,bkash,4,7447.61
O004132,1,bkash,3,7584.92
O004133,1,bkash,2,7721.23
O004134,1,nagad,1,7858.54
O004135,1,nagad,6,7995.85
O004136,1,cash_on_delivery,1,8132.16
O004137,1,cash_on_delivery,1,8269.47
O004138,1,credit_card,3,8406.78
O004139,1,bkash,2,8543.09
O004140,1,bkash,1,8680.40
O004141,1,bkash,6,8817.71
O004142,1,nagad,5,8954.02
O004143,1,nagad,4,9091.33
O004144,1,cash_on_delivery,1,9228.64
O004145,1,credit_card,2,9365.95
O004146,1,bank_transfer,1,1502.26
O004147,1,bkash,6,1639.57
O004148,1,bkash,5,1776.88
O004149,1,bkash,4,1913.19
O004150,1,nagad,3,2050.50
O004151,1,nagad,2,2187.81
O004152,1,cash_on_delivery,1,2324.12
O004153,1,credit_card,6,2461.43
O004154,1,bkash,5,2598.74
O004155,1,bkash,4,2735.05
O004156,1,bkash,3,2872.36
O004157,1,nagad,2,3009.67
O004158,1,nagad,1,3146.98
O004159,1,cash_on_delivery,1,3283.29
O004160,1,cash_on_delivery,1,3420.60
O004161,1,credit_card,4,3557.91
O004162,1,bkash,3,3694.22
O004163,1,bkash,2,3831.53
O004164,1,bkash,1,3968.84
O004165,1,nagad,6,4105.15
O004166,1,nagad,5,4242.46
O004167,1,cash_on_delivery,1,4379.77
O004168,1,cash_on_delivery,1,4516.08
O004169,1,bank_transfer,2,4653.39
O004170,1,bkash,1,4790.70
O004171,1,bkash,6,4927.01
O004172,1,bkash,5,5064.32
O004173,1,nagad,4,5201.63
O004174,1,nagad,3,5338.94
O004175,1,cash_on_delivery,1,5475.25
O004176,1,credit_card,1,5612.56
O004177,1,bkash,6,5749.87
O004178,1,bkash,5,5886.18
O004179,1,bkash,4,6023.49
O004180,1,nagad,3,6160.80
O004181,1,nagad,2,6297.11
O004182,1,cash_on_delivery,1,6434.42
O004183,1,cash_on_delivery,1,6571.73
O004184,1,credit_card,5,6708.04
O004185,1,bkash,4,6845.35
O004186,1,bkash,3,6982.66
O004187,1,bkash,2,7119.97
O004188,1,nagad,1,7256.28
O004189,1,nagad,6,7393.59
O004190,1,cash_on_delivery,1,7530.90
O004191,1,cash_on_delivery,1,7667.21
O004192,1,bank_transfer,3,7804.52
O004193,1,bkash,2,7941.83
O004194,1,bkash,1,8078.14
O004195,1,bkash,6,8215.45
O004196,1,nagad,5,8352.76
O004197,1,nagad,4,8489.07
O004198,1,cash_on_delivery,1,8626.38
O004199,1,credit_card,2,8763.69
O004200,1,bkash,1,8900.00
O004201,1,bkash,6,9037.31
O004202,1,bkash,5,9174.62
O004203,1,bkash,4,9311.93
O004204,1,nagad,3,9448.24
O004205,1,cash_on_delivery,1,1585.55
O004206,1,cash_on_delivery,1,1722.86
O004207,1,credit_card,6,1859.17
O004208,1,bkash,5,1996.48
O004209,1,bkash,4,2133.79
O004210,1,bkash,3,2270.10
O004211,1,nagad,2,2407.41
O004212,1,nagad,1,2544.72
O004213,1,cash_on_delivery,1,2681.03
O004214,1,cash_on_delivery,1,2818.34
O004215,1,bank_transfer,4,2955.65
O004216,1,bkash,3,3092.96
O004217,1,bkash,2,3229.27
O004218,1,bkash,1,3366.58
O004219,1,nagad,6,3503.89
O004220,1,nagad,5,3640.20
O004221,1,cash_on_delivery,1,3777.51
O004222,1,credit_card,3,3914.82
O004223,1,bank_transfer,2,4051.13
O004224,1,bkash,1,4188.44
O004225,1,bkash,6,4325.75
O004226,1,bkash,5,4462.06
O004227,1,nagad,4,4599.37
O004228,1,nagad,3,4736.68
O004229,1,cash_on_delivery,1,4873.99
O004230,1,credit_card,1,5010.30
O004231,1,bkash,6,5147.61
O004232,1,bkash,5,5284.92
O004233,1,bkash,4,5421.23
O004234,1,nagad,3,5558.54
O004235,1,nagad,2,5695.85
O004236,1,cash_on_delivery,1,5832.16
O004237,1,cash_on_delivery,1,5969.47
O004238,1,credit_card,5,6106.78
O004239,1,bkash,4,6243.09
O004240,1,bkash,3,6380.40
O004241,1,bkash,2,6517.71
O004242,1,nagad,1,6654.02
O004243,1,nagad,6,6791.33
O004244,1,cash_on_delivery,1,6928.64
O004245,1,credit_card,4,7065.95
O004246,1,bank_transfer,3,7202.26
O004247,1,bkash,2,7339.57
O004248,1,bkash,1,7476.88
O004249,1,bkash,6,7613.19
O004250,1,nagad,5,7750.50
O004251,1,nagad,4,7887.81
O004252,1,cash_on_delivery,1,8024.12
O004253,1,credit_card,2,8161.43
O004254,1,bkash,1,8298.74
O004255,1,bkash,6,8435.05
O004256,1,bkash,5,8572.36
O004257,1,nagad,4,8709.67
O004258,1,nagad,3,8846.98
O004259,1,cash_on_delivery,1,8983.29
O004260,1,cash_on_delivery,1,9120.60
O004261,1,credit_card,6,9257.91
O004262,1,bkash,5,9394.22
O004263,1,bkash,4,1531.53
O004264,1,bkash,3,1668.84
O004265,1,nagad,2,1805.15
O004266,1,nagad,1,1942.46
O004267,1,cash_on_delivery,1,2079.77
O004268,1,cash_on_delivery,1,2216.08
O004269,1,bank_transfer,4,2353.39
O004270,1,bkash,3,2490.70
O004271,1,bkash,2,2627.01
O004272,1,bkash,1,2764.32
O004273,1,nagad,6,2901.63
O004274,1,nagad,5,3038.94
O004275,1,cash_on_delivery,1,3175.25
O004276,1,credit_card,3,3312.56
O004277,1,bkash,2,3449.87
O004278,1,bkash,1,3586.18
O004279,1,bkash,6,3723.49
O004280,1,nagad,5,3860.80
O004281,1,nagad,4,3997.11
O004282,1,cash_on_delivery,1,4134.42
O004283,1,cash_on_delivery,1,4271.73
O004284,1,credit_card,1,4408.04
O004285,1,bkash,6,4545.35
O004286,1,bkash,5,4682.66
O004287,1,bkash,4,4819.97
O004288,1,nagad,3,4956.28
O004289,1,nagad,2,5093.59
O004290,1,cash_on_delivery,1,5230.90
O004291,1,cash_on_delivery,1,5367.21
O004292,1,bank_transfer,5,5504.52
O004293,1,bkash,4,5641.83
O004294,1,bkash,3,5778.14
O004295,1,bkash,2,5915.45
O004296,1,nagad,1,6052.76
O004297,1,nagad,6,6189.07
O004298,1,cash_on_delivery,1,6326.38
O004299,1,credit_card,4,6463.69
O004300,1,bkash,3,6600.00
O004301,1,bkash,2,6737.31
O004302,1,bkash,1,6874.62
O004303,1,bkash,6,7011.93
O004304,1,nagad,5,7148.24
O004305,1,cash_on_delivery,1,7285.55
O004306,1,cash_on_delivery,1,7422.86
O004307,1,credit_card,2,7559.17
O004308,1,bkash,1,7696.48
O004309,1,bkash,6,7833.79
O004310,1,bkash,5,7970.10
O004311,1,nagad,4,8107.41
O004312,1,nagad,3,8244.72
O004313,1,cash_on_delivery,1,8381.03
O004314,1,cash_on_delivery,1,8518.34
O004315,1,bank_transfer,6,8655.65
O004316,1,bkash,5,8792.96
O004317,1,bkash,4,8929.27
O004318,1,bkash,3,9066.58
O004319,1,nagad,2,9203.89
O004320,1,nagad,1,9340.20
O004321,1,cash_on_delivery,1,9477.51
O004322,1,credit_card,5,1614.82
O004323,1,bank_transfer,4,1751.13
O004324,1,bkash,3,1888.44
O004325,1,bkash,2,2025.75
O004326,1,bkash,1,2162.06
O004327,1,nagad,6,2299.37
O004328,1,nagad,5,2436.68
O004329,1,cash_on_delivery,1,2573.99
O004330,1,credit_card,3,2710.30
O004331,1,bkash,2,2847.61
O004332,1,bkash,1,2984.92
O004333,1,bkash,6,3121.23
O004334,1,nagad,5,3258.54
O004335,1,nagad,4,3395.85
O004336,1,cash_on_delivery,1,3532.16
O004337,1,cash_on_delivery,1,3669.47
O004338,1,credit_card,1,3806.78
O004339,1,bkash,6,3943.09
O004340,1,bkash,5,4080.40
O004341,1,bkash,4,4217.71
O004342,1,nagad,3,4354.02
O004343,1,nagad,2,4491.33
O004344,1,cash_on_delivery,1,4628.64
O004345,1,credit_card,6,4765.95
O004346,1,bank_transfer,5,4902.26
O004347,1,bkash,4,5039.57
O004348,1,bkash,3,5176.88
O004349,1,bkash,2,5313.19
O004350,1,nagad,1,5450.50
O004351,1,nagad,6,5587.81
O004352,1,cash_on_delivery,1,5724.12
O004353,1,credit_card,4,5861.43
O004354,1,bkash,3,5998.74
O004355,1,bkash,2,6135.05
O004356,1,bkash,1,6272.36
O004357,1,nagad,6,6409.67
O004358,1,nagad,5,6546.98
O004359,1,cash_on_delivery,1,6683.29
O004360,1,cash_on_delivery,1,6820.60
O004361,1,credit_card,2,6957.91
O004362,1,bkash,1,7094.22
O004363,1,bkash,6,7231.53
O004364,1,bkash,5,7368.84
O004365,1,nagad,4,7505.15
O004366,1,nagad,3,7642.46
O004367,1,cash_on_delivery,1,7779.77
O004368,1,cash_on_delivery,1,7916.08
O004369,1,bank_transfer,6,8053.39
O004370,1,bkash,5,8190.70
O004371,1,bkash,4,8327.01
O004372,1,bkash,3,8464.32
O004373,1,nagad,2,8601.63
O004374,1,nagad,1,8738.94
O004375,1,cash_on_delivery,1,8875.25
O004376,1,credit_card,5,9012.56
O004377,1,bkash,4,9149.87
O004378,1,bkash,3,9286.18
O004379,1,bkash,2,9423.49
O004380,1,nagad,1,1560.80
O004381,1,nagad,6,1697.11
O004382,1,cash_on_delivery,1,1834.42
O004383,1,cash_on_delivery,1,1971.73
O004384,1,credit_card,3,2108.04
O004385,1,bkash,2,2245.35
O004386,1,bkash,1,2382.66
O004387,1,bkash,6,2519.97
O004388,1,nagad,5,2656.28
O004389,1,nagad,4,2793.59
O004390,1,cash_on_delivery,1,2930.90
O004391,1,cash_on_delivery,1,3067.21
O004392,1,bank_transfer,1,3204.52
O004393,1,bkash,6,3341.83
O004394,1,bkash,5,3478.14
O004395,1,bkash,4,3615.45
O004396,1,nagad,3,3752.76
O004397,1,nagad,2,3889.07
O004398,1,cash_on_delivery,1,4026.38
O004399,1,credit_card,6,4163.69
O004400,1,bkash,5,4300.00
O004401,1,bkash,4,4437.31
O004402,1,bkash,3,4574.62
O004403,1,bkash,2,4711.93
O004404,1,nagad,1,4848.24
O004405,1,cash_on_delivery,1,4985.55
O004406,1,cash_on_delivery,1,5122.86
O004407,1,credit_card,4,5259.17
O004408,1,bkash,3,5396.48
O004409,1,bkash,2,5533.79
O004410,1,bkash,1,5670.10
O004411,1,nagad,6,5807.41
O004412,1,nagad,5,5944.72
O004413,1,cash_on_delivery,1,6081.03
O004414,1,cash_on_delivery,1,6218.34
O004415,1,bank_transfer,2,6355.65
O004416,1,bkash,1,6492.96
O004417,1,bkash,6,6629.27
O004418,1,bkash,5,6766.58
O004419,1,nagad,4,6903.89
O004420,1,nagad,3,7040.20
O004421,1,cash_on_delivery,1,7177.51
O004422,1,credit_card,1,7314.82
O004423,1,bank_transfer,6,7451.13
O004424,1,bkash,5,7588.44
O004425,1,bkash,4,7725.75
O004426,1,bkash,3,7862.06
O004427,1,nagad,2,7999.37
O004428,1,nagad,1,8136.68
O004429,1,cash_on_delivery,1,8273.99
O004430,1,credit_card,5,8410.30
O004431,1,bkash,4,8547.61
O004432,1,bkash,3,8684.92
O004433,1,bkash,2,8821.23
O004434,1,nagad,1,8958.54
O004435,1,nagad,6,9095.85
O004436,1,cash_on_delivery,1,9232.16
O004437,1,cash_on_delivery,1,9369.47
O004438,1,credit_card,3,1506.78
O004439,1,bkash,2,1643.09
O004440,1,bkash,1,1780.40
O004441,1,bkash,6,1917.71
O004442,1,nagad,5,2054.02
O004443,1,nagad,4,2191.33
O004444,1,cash_on_delivery,1,2328.64
O004445,1,credit_card,2,2465.95
O004446,1,bank_transfer,1,2602.26
O004447,1,bkash,6,2739.57
O004448,1,bkash,5,2876.88
O004449,1,bkash,4,3013.19
O004450,1,nagad,3,3150.50
O004451,1,nagad,2,3287.81
O004452,1,cash_on_delivery,1,3424.12
O004453,1,credit_card,6,3561.43
O004454,1,bkash,5,3698.74
O004455,1,bkash,4,3835.05
O004456,1,bkash,3,3972.36
O004457,1,nagad,2,4109.67
O004458,1,nagad,1,4246.98
O004459,1,cash_on_delivery,1,4383.29
O004460,1,cash_on_delivery,1,4520.60
O004461,1,credit_card,4,4657.91
O004462,1,bkash,3,4794.22
O004463,1,bkash,2,4931.53
O004464,1,bkash,1,5068.84
O004465,1,nagad,6,5205.15
O004466,1,nagad,5,5342.46
O004467,1,cash_on_delivery,1,5479.77
O004468,1,cash_on_delivery,1,5616.08
O004469,1,bank_transfer,2,5753.39
O004470,1,bkash,1,5890.70
O004471,1,bkash,6,6027.01
O004472,1,bkash,5,6164.32
O004473,1,nagad,4,6301.63
O004474,1,nagad,3,6438.94
O004475,1,cash_on_delivery,1,6575.25
O004476,1,credit_card,1,6712.56
O004477,1,bkash,6,6849.87
O004478,1,bkash,5,6986.18
O004479,1,bkash,4,7123.49
O004480,1,nagad,3,7260.80
O004481,1,nagad,2,7397.11
O004482,1,cash_on_delivery,1,7534.42
O004483,1,cash_on_delivery,1,7671.73
O004484,1,credit_card,5,7808.04
O004485,1,bkash,4,7945.35
O004486,1,bkash,3,8082.66
O004487,1,bkash,2,8219.97
O004488,1,nagad,1,8356.28
O004489,1,nagad,6,8493.59
O004490,1,cash_on_delivery,1,8630.90
O004491,1,cash_on_delivery,1,8767.21
O004492,1,bank_transfer,3,8904.52
O004493,1,bkash,2,9041.83
O004494,1,bkash,1,9178.14
O004495,1,bkash,6,9315.45
O004496,1,nagad,5,9452.76
O004497,1,nagad,4,1589.07
O004498,1,cash_on_delivery,1,1726.38
O004499,1,credit_card,2,1863.69
O004500,1,bkash,1,2000.00
O004501,1,bkash,6,2137.31
O004502,1,bkash,5,2274.62
O004503,1,bkash,4,2411.93
O004504,1,nagad,3,2548.24
O004505,1,cash_on_delivery,1,2685.55
O004506,1,cash_on_delivery,1,2822.86
O004507,1,credit_card,6,2959.17
O004508,1,bkash,5,3096.48
O004509,1,bkash,4,3233.79
O004510,1,bkash,3,3370.10
O004511,1,nagad,2,3507.41
O004512,1,nagad,1,3644.72
O004513,1,cash_on_delivery,1,3781.03
O004514,1,cash_on_delivery,1,3918.34
O004515,1,bank_transfer,4,4055.65
O004516,1,bkash,3,4192.96
O004517,1,bkash,2,4329.27
O004518,1,bkash,1,4466.58
O004519,1,nagad,6,4603.89
O004520,1,nagad,5,4740.20
O004521,1,cash_on_delivery,1,4877.51
O004522,1,credit_card,3,5014.82
O004523,1,bank_transfer,2,5151.13
O004524,1,bkash,1,5288.44
O004525,1,bkash,6,5425.75
O004526,1,bkash,5,5562.06
O004527,1,nagad,4,5699.37
O004528,1,nagad,3,5836.68
O004529,1,cash_on_delivery,1,5973.99
O004530,1,credit_card,1,6110.30
O004531,1,bkash,6,6247.61
O004532,1,bkash,5,6384.92
O004533,1,bkash,4,6521.23
O004534,1,nagad,3,6658.54
O004535,1,nagad,2,6795.85
O004536,1,cash_on_delivery,1,6932.16
O004537,1,cash_on_delivery,1,7069.47
O004538,1,credit_card,5,7206.78
O004539,1,bkash,4,7343.09
O004540,1,bkash,3,7480.40
O004541,1,bkash,2,7617.71
O004542,1,nagad,1,7754.02
O004543,1,nagad,6,7891.33
O004544,1,cash_on_delivery,1,8028.64
O004545,1,credit_card,4,8165.95
O004546,1,bank_transfer,3,8302.26
O004547,1,bkash,2,8439.57
O004548,1,bkash,1,8576.88
O004549,1,bkash,6,8713.19
O004550,1,nagad,5,8850.50
O004551,1,nagad,4,8987.81
O004552,1,cash_on_delivery,1,9124.12
O004553,1,credit_card,2,9261.43
O004554,1,bkash,1,9398.74
O004555,1,bkash,6,1535.05
O004556,1,bkash,5,1672.36
O004557,1,nagad,4,1809.67
O004558,1,nagad,3,1946.98
O004559,1,cash_on_delivery,1,2083.29
O004560,1,cash_on_delivery,1,2220.60
O004561,1,credit_card,6,2357.91
O004562,1,bkash,5,2494.22
O004563,1,bkash,4,2631.53
O004564,1,bkash,3,2768.84
O004565,1,nagad,2,2905.15
O004566,1,nagad,1,3042.46
O004567,1,cash_on_delivery,1,3179.77
O004568,1,cash_on_delivery,1,3316.08
O004569,1,bank_transfer,4,3453.39
O004570,1,bkash,3,3590.70
O004571,1,bkash,2,3727.01
O004572,1,bkash,1,3864.32
O004573,1,nagad,6,4001.63
O004574,1,nagad,5,4138.94
O004575,1,cash_on_delivery,1,4275.25
O004576,1,credit_card,3,4412.56
O004577,1,bkash,2,4549.87
O004578,1,bkash,1,4686.18
O004579,1,bkash,6,4823.49
O004580,1,nagad,5,4960.80
O004581,1,nagad,4,5097.11
O004582,1,cash_on_delivery,1,5234.42
O004583,1,cash_on_delivery,1,5371.73
O004584,1,credit_card,1,5508.04
O004585,1,bkash,6,5645.35
O004586,1,bkash,5,5782.66
O004587,1,bkash,4,5919.97
